date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:26:42	58877/58877	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Jan%202021%2013:52:03%20GMT	https://html.modernwebtemplates.com/medico/index_flexslider.html	C:/Users/ahmed/OneDrive/Desktop/codexter/Vet-AI/html.modernwebtemplates.com/medico/index_flexslider.html	(from https://html.modernwebtemplates.com/medico/index_veterenary.html)
18:26:42	39298/39298	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Jan%202021%2013:52:05%20GMT	https://html.modernwebtemplates.com/medico/about.html	C:/Users/ahmed/OneDrive/Desktop/codexter/Vet-AI/html.modernwebtemplates.com/medico/about.html	(from https://html.modernwebtemplates.com/medico/index_veterenary.html)
18:26:42	36120/36120	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Jan%202021%2013:52:04%20GMT	https://html.modernwebtemplates.com/medico/about2.html	C:/Users/ahmed/OneDrive/Desktop/codexter/Vet-AI/html.modernwebtemplates.com/medico/about2.html	(from https://html.modernwebtemplates.com/medico/index_veterenary.html)
18:26:43	29892/29892	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Jan%202021%2013:52:03%20GMT	https://html.modernwebtemplates.com/medico/staff.html	C:/Users/ahmed/OneDrive/Desktop/codexter/Vet-AI/html.modernwebtemplates.com/medico/staff.html	(from https://html.modernwebtemplates.com/medico/index_veterenary.html)
18:26:43	29892/29892	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Jan%202021%2013:52:03%20GMT	https://html.modernwebtemplates.com/medico/staff-3-cols.html	C:/Users/ahmed/OneDrive/Desktop/codexter/Vet-AI/html.modernwebtemplates.com/medico/staff-3-cols.html	(from https://html.modernwebtemplates.com/medico/index_veterenary.html)
18:26:43	31206/31206	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Jan%202021%2013:52:03%20GMT	https://html.modernwebtemplates.com/medico/staff-4-cols.html	C:/Users/ahmed/OneDrive/Desktop/codexter/Vet-AI/html.modernwebtemplates.com/medico/staff-4-cols.html	(from https://html.modernwebtemplates.com/medico/index_veterenary.html)
18:26:44	33021/33021	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Jan%202021%2013:52:04%20GMT	https://html.modernwebtemplates.com/medico/staff2.html	C:/Users/ahmed/OneDrive/Desktop/codexter/Vet-AI/html.modernwebtemplates.com/medico/staff2.html	(from https://html.modernwebtemplates.com/medico/index_veterenary.html)
18:26:44	32079/32079	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Jan%202021%2013:52:05%20GMT	https://html.modernwebtemplates.com/medico/staff2-2-cols.html	C:/Users/ahmed/OneDrive/Desktop/codexter/Vet-AI/html.modernwebtemplates.com/medico/staff2-2-cols.html	(from https://html.modernwebtemplates.com/medico/index_veterenary.html)
18:26:44	34265/34265	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Jan%202021%2013:52:03%20GMT	https://html.modernwebtemplates.com/medico/team-single.html	C:/Users/ahmed/OneDrive/Desktop/codexter/Vet-AI/html.modernwebtemplates.com/medico/team-single.html	(from https://html.modernwebtemplates.com/medico/index_veterenary.html)
18:26:45	37589/37589	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Jan%202021%2013:52:03%20GMT	https://html.modernwebtemplates.com/medico/events-left.html	C:/Users/ahmed/OneDrive/Desktop/codexter/Vet-AI/html.modernwebtemplates.com/medico/events-left.html	(from https://html.modernwebtemplates.com/medico/index_veterenary.html)
18:26:45	27235/27235	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Jan%202021%2013:52:05%20GMT	https://html.modernwebtemplates.com/medico/team-single2.html	C:/Users/ahmed/OneDrive/Desktop/codexter/Vet-AI/html.modernwebtemplates.com/medico/team-single2.html	(from https://html.modernwebtemplates.com/medico/index_veterenary.html)
18:26:46	37533/37533	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Jan%202021%2013:52:05%20GMT	https://html.modernwebtemplates.com/medico/events-right.html	C:/Users/ahmed/OneDrive/Desktop/codexter/Vet-AI/html.modernwebtemplates.com/medico/events-right.html	(from https://html.modernwebtemplates.com/medico/index_veterenary.html)
18:26:46	32308/32308	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Jan%202021%2013:52:03%20GMT	https://html.modernwebtemplates.com/medico/events-full.html	C:/Users/ahmed/OneDrive/Desktop/codexter/Vet-AI/html.modernwebtemplates.com/medico/events-full.html	(from https://html.modernwebtemplates.com/medico/index_veterenary.html)
18:26:47	38306/38306	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Jan%202021%2013:52:05%20GMT	https://html.modernwebtemplates.com/medico/event-single-left.html	C:/Users/ahmed/OneDrive/Desktop/codexter/Vet-AI/html.modernwebtemplates.com/medico/event-single-left.html	(from https://html.modernwebtemplates.com/medico/index_veterenary.html)
18:26:47	38238/38238	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Jan%202021%2013:52:04%20GMT	https://html.modernwebtemplates.com/medico/event-single-right.html	C:/Users/ahmed/OneDrive/Desktop/codexter/Vet-AI/html.modernwebtemplates.com/medico/event-single-right.html	(from https://html.modernwebtemplates.com/medico/index_veterenary.html)
18:26:47	34933/34933	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Jan%202021%2013:52:05%20GMT	https://html.modernwebtemplates.com/medico/event-single-full.html	C:/Users/ahmed/OneDrive/Desktop/codexter/Vet-AI/html.modernwebtemplates.com/medico/event-single-full.html	(from https://html.modernwebtemplates.com/medico/index_veterenary.html)
18:26:48	35962/35962	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Jan%202021%2013:52:05%20GMT	https://html.modernwebtemplates.com/medico/services.html	C:/Users/ahmed/OneDrive/Desktop/codexter/Vet-AI/html.modernwebtemplates.com/medico/services.html	(from https://html.modernwebtemplates.com/medico/index_veterenary.html)
18:26:48	35605/35605	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Jan%202021%2013:52:05%20GMT	https://html.modernwebtemplates.com/medico/services2.html	C:/Users/ahmed/OneDrive/Desktop/codexter/Vet-AI/html.modernwebtemplates.com/medico/services2.html	(from https://html.modernwebtemplates.com/medico/index_veterenary.html)
18:26:48	34822/34822	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Jan%202021%2013:52:04%20GMT	https://html.modernwebtemplates.com/medico/departments.html	C:/Users/ahmed/OneDrive/Desktop/codexter/Vet-AI/html.modernwebtemplates.com/medico/departments.html	(from https://html.modernwebtemplates.com/medico/index_veterenary.html)
18:26:49	40803/40803	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Jan%202021%2013:52:04%20GMT	https://html.modernwebtemplates.com/medico/timetable.html	C:/Users/ahmed/OneDrive/Desktop/codexter/Vet-AI/html.modernwebtemplates.com/medico/timetable.html	(from https://html.modernwebtemplates.com/medico/index_veterenary.html)
18:26:49	28586/28586	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Jan%202021%2013:52:05%20GMT	https://html.modernwebtemplates.com/medico/pricing.html	C:/Users/ahmed/OneDrive/Desktop/codexter/Vet-AI/html.modernwebtemplates.com/medico/pricing.html	(from https://html.modernwebtemplates.com/medico/index_veterenary.html)
18:26:49	35904/35904	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Jan%202021%2013:52:05%20GMT	https://html.modernwebtemplates.com/medico/faq.html	C:/Users/ahmed/OneDrive/Desktop/codexter/Vet-AI/html.modernwebtemplates.com/medico/faq.html	(from https://html.modernwebtemplates.com/medico/index_veterenary.html)
18:26:50	28724/28724	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Jan%202021%2013:52:03%20GMT	https://html.modernwebtemplates.com/medico/testimonials.html	C:/Users/ahmed/OneDrive/Desktop/codexter/Vet-AI/html.modernwebtemplates.com/medico/testimonials.html	(from https://html.modernwebtemplates.com/medico/index_veterenary.html)
18:26:50	26392/26392	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Jan%202021%2013:52:05%20GMT	https://html.modernwebtemplates.com/medico/404.html	C:/Users/ahmed/OneDrive/Desktop/codexter/Vet-AI/html.modernwebtemplates.com/medico/404.html	(from https://html.modernwebtemplates.com/medico/index_veterenary.html)
18:26:50	26230/26230	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Jan%202021%2013:52:05%20GMT	https://html.modernwebtemplates.com/medico/4042.html	C:/Users/ahmed/OneDrive/Desktop/codexter/Vet-AI/html.modernwebtemplates.com/medico/4042.html	(from https://html.modernwebtemplates.com/medico/index_veterenary.html)
18:26:51	29399/29399	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Jan%202021%2013:52:05%20GMT	https://html.modernwebtemplates.com/medico/comingsoon2.html	C:/Users/ahmed/OneDrive/Desktop/codexter/Vet-AI/html.modernwebtemplates.com/medico/comingsoon2.html	(from https://html.modernwebtemplates.com/medico/index_veterenary.html)
18:26:51	23361/23361	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Jan%202021%2013:52:05%20GMT	https://html.modernwebtemplates.com/medico/comingsoon.html	C:/Users/ahmed/OneDrive/Desktop/codexter/Vet-AI/html.modernwebtemplates.com/medico/comingsoon.html	(from https://html.modernwebtemplates.com/medico/index_veterenary.html)
18:26:52	26584/26584	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Jan%202021%2013:52:05%20GMT	https://html.modernwebtemplates.com/medico/comingsoon3.html	C:/Users/ahmed/OneDrive/Desktop/codexter/Vet-AI/html.modernwebtemplates.com/medico/comingsoon3.html	(from https://html.modernwebtemplates.com/medico/index_veterenary.html)
18:26:52	38249/38249	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Jan%202021%2013:52:05%20GMT	https://html.modernwebtemplates.com/medico/shortcodes_teasers.html	C:/Users/ahmed/OneDrive/Desktop/codexter/Vet-AI/html.modernwebtemplates.com/medico/shortcodes_teasers.html	(from https://html.modernwebtemplates.com/medico/index_veterenary.html)
18:26:53	32996/32996	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Jan%202021%2013:52:03%20GMT	https://html.modernwebtemplates.com/medico/shortcodes_buttons.html	C:/Users/ahmed/OneDrive/Desktop/codexter/Vet-AI/html.modernwebtemplates.com/medico/shortcodes_buttons.html	(from https://html.modernwebtemplates.com/medico/index_veterenary.html)
18:26:53	29254/29254	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Jan%202021%2013:52:04%20GMT	https://html.modernwebtemplates.com/medico/shortcodes_progress.html	C:/Users/ahmed/OneDrive/Desktop/codexter/Vet-AI/html.modernwebtemplates.com/medico/shortcodes_progress.html	(from https://html.modernwebtemplates.com/medico/index_veterenary.html)
18:26:53	33113/33113	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Jan%202021%2013:52:05%20GMT	https://html.modernwebtemplates.com/medico/shortcodes_pricing.html	C:/Users/ahmed/OneDrive/Desktop/codexter/Vet-AI/html.modernwebtemplates.com/medico/shortcodes_pricing.html	(from https://html.modernwebtemplates.com/medico/index_veterenary.html)
18:26:54	41687/41687	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Jan%202021%2013:52:04%20GMT	https://html.modernwebtemplates.com/medico/shortcodes_tabs.html	C:/Users/ahmed/OneDrive/Desktop/codexter/Vet-AI/html.modernwebtemplates.com/medico/shortcodes_tabs.html	(from https://html.modernwebtemplates.com/medico/index_veterenary.html)
18:26:54	392221/392221	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Jan%202021%2013:52:05%20GMT	https://html.modernwebtemplates.com/medico/shortcodes_socialicons.html	C:/Users/ahmed/OneDrive/Desktop/codexter/Vet-AI/html.modernwebtemplates.com/medico/shortcodes_socialicons.html	(from https://html.modernwebtemplates.com/medico/index_veterenary.html)
18:26:54	32510/32510	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Jan%202021%2013:52:04%20GMT	https://html.modernwebtemplates.com/medico/shortcodes_bootstrap.html	C:/Users/ahmed/OneDrive/Desktop/codexter/Vet-AI/html.modernwebtemplates.com/medico/shortcodes_bootstrap.html	(from https://html.modernwebtemplates.com/medico/index_veterenary.html)
18:26:54	36126/36126	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Jan%202021%2013:52:04%20GMT	https://html.modernwebtemplates.com/medico/shortcodes_typography.html	C:/Users/ahmed/OneDrive/Desktop/codexter/Vet-AI/html.modernwebtemplates.com/medico/shortcodes_typography.html	(from https://html.modernwebtemplates.com/medico/index_veterenary.html)
18:26:55	58399/58399	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Jan%202021%2013:52:05%20GMT	https://html.modernwebtemplates.com/medico/shortcodes_widgets.html	C:/Users/ahmed/OneDrive/Desktop/codexter/Vet-AI/html.modernwebtemplates.com/medico/shortcodes_widgets.html	(from https://html.modernwebtemplates.com/medico/index_veterenary.html)
18:26:55	28355/28355	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Jan%202021%2013:52:03%20GMT	https://html.modernwebtemplates.com/medico/header.html	C:/Users/ahmed/OneDrive/Desktop/codexter/Vet-AI/html.modernwebtemplates.com/medico/header.html	(from https://html.modernwebtemplates.com/medico/index_veterenary.html)
18:26:55	27724/27724	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Jan%202021%2013:52:03%20GMT	https://html.modernwebtemplates.com/medico/header2.html	C:/Users/ahmed/OneDrive/Desktop/codexter/Vet-AI/html.modernwebtemplates.com/medico/header2.html	(from https://html.modernwebtemplates.com/medico/index_veterenary.html)
18:26:56	28237/28237	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Jan%202021%2013:52:05%20GMT	https://html.modernwebtemplates.com/medico/header3.html	C:/Users/ahmed/OneDrive/Desktop/codexter/Vet-AI/html.modernwebtemplates.com/medico/header3.html	(from https://html.modernwebtemplates.com/medico/index_veterenary.html)
18:26:56	27109/27109	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Jan%202021%2013:52:05%20GMT	https://html.modernwebtemplates.com/medico/header4.html	C:/Users/ahmed/OneDrive/Desktop/codexter/Vet-AI/html.modernwebtemplates.com/medico/header4.html	(from https://html.modernwebtemplates.com/medico/index_veterenary.html)
18:26:56	27109/27109	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Jan%202021%2013:52:05%20GMT	https://html.modernwebtemplates.com/medico/header5.html	C:/Users/ahmed/OneDrive/Desktop/codexter/Vet-AI/html.modernwebtemplates.com/medico/header5.html	(from https://html.modernwebtemplates.com/medico/index_veterenary.html)
18:26:57	32442/32442	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Jan%202021%2013:52:05%20GMT	https://html.modernwebtemplates.com/medico/header6.html	C:/Users/ahmed/OneDrive/Desktop/codexter/Vet-AI/html.modernwebtemplates.com/medico/header6.html	(from https://html.modernwebtemplates.com/medico/index_veterenary.html)
18:26:57	32417/32417	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Jan%202021%2013:52:04%20GMT	https://html.modernwebtemplates.com/medico/header7.html	C:/Users/ahmed/OneDrive/Desktop/codexter/Vet-AI/html.modernwebtemplates.com/medico/header7.html	(from https://html.modernwebtemplates.com/medico/index_veterenary.html)
18:26:57	27744/27744	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Jan%202021%2013:52:03%20GMT	https://html.modernwebtemplates.com/medico/header1.html	C:/Users/ahmed/OneDrive/Desktop/codexter/Vet-AI/html.modernwebtemplates.com/medico/header1.html	(from https://html.modernwebtemplates.com/medico/index_veterenary.html)
18:26:58	28365/28365	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Jan%202021%2013:52:04%20GMT	https://html.modernwebtemplates.com/medico/breadcrumbs.html	C:/Users/ahmed/OneDrive/Desktop/codexter/Vet-AI/html.modernwebtemplates.com/medico/breadcrumbs.html	(from https://html.modernwebtemplates.com/medico/index_veterenary.html)
18:26:58	28254/28254	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Jan%202021%2013:52:04%20GMT	https://html.modernwebtemplates.com/medico/breadcrumbs2.html	C:/Users/ahmed/OneDrive/Desktop/codexter/Vet-AI/html.modernwebtemplates.com/medico/breadcrumbs2.html	(from https://html.modernwebtemplates.com/medico/index_veterenary.html)
18:26:58	28260/28260	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Jan%202021%2013:52:05%20GMT	https://html.modernwebtemplates.com/medico/breadcrumbs3.html	C:/Users/ahmed/OneDrive/Desktop/codexter/Vet-AI/html.modernwebtemplates.com/medico/breadcrumbs3.html	(from https://html.modernwebtemplates.com/medico/index_veterenary.html)
18:26:59	28345/28345	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Jan%202021%2013:52:05%20GMT	https://html.modernwebtemplates.com/medico/breadcrumbs4.html	C:/Users/ahmed/OneDrive/Desktop/codexter/Vet-AI/html.modernwebtemplates.com/medico/breadcrumbs4.html	(from https://html.modernwebtemplates.com/medico/index_veterenary.html)
18:26:59	27694/27694	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Jan%202021%2013:52:04%20GMT	https://html.modernwebtemplates.com/medico/breadcrumbs5.html	C:/Users/ahmed/OneDrive/Desktop/codexter/Vet-AI/html.modernwebtemplates.com/medico/breadcrumbs5.html	(from https://html.modernwebtemplates.com/medico/index_veterenary.html)
18:26:59	28355/28355	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Jan%202021%2013:52:05%20GMT	https://html.modernwebtemplates.com/medico/footer.html	C:/Users/ahmed/OneDrive/Desktop/codexter/Vet-AI/html.modernwebtemplates.com/medico/footer.html	(from https://html.modernwebtemplates.com/medico/index_veterenary.html)
18:27:00	28909/28909	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Jan%202021%2013:52:05%20GMT	https://html.modernwebtemplates.com/medico/footer2.html	C:/Users/ahmed/OneDrive/Desktop/codexter/Vet-AI/html.modernwebtemplates.com/medico/footer2.html	(from https://html.modernwebtemplates.com/medico/index_veterenary.html)
18:27:00	29378/29378	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Jan%202021%2013:52:04%20GMT	https://html.modernwebtemplates.com/medico/footer3.html	C:/Users/ahmed/OneDrive/Desktop/codexter/Vet-AI/html.modernwebtemplates.com/medico/footer3.html	(from https://html.modernwebtemplates.com/medico/index_veterenary.html)
18:27:00	26984/26984	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Jan%202021%2013:52:04%20GMT	https://html.modernwebtemplates.com/medico/footer4.html	C:/Users/ahmed/OneDrive/Desktop/codexter/Vet-AI/html.modernwebtemplates.com/medico/footer4.html	(from https://html.modernwebtemplates.com/medico/index_veterenary.html)
18:27:01	26203/26203	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Jan%202021%2013:52:04%20GMT	https://html.modernwebtemplates.com/medico/footer5.html	C:/Users/ahmed/OneDrive/Desktop/codexter/Vet-AI/html.modernwebtemplates.com/medico/footer5.html	(from https://html.modernwebtemplates.com/medico/index_veterenary.html)
18:27:01	28361/28361	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Jan%202021%2013:52:05%20GMT	https://html.modernwebtemplates.com/medico/copyright.html	C:/Users/ahmed/OneDrive/Desktop/codexter/Vet-AI/html.modernwebtemplates.com/medico/copyright.html	(from https://html.modernwebtemplates.com/medico/index_veterenary.html)
18:27:01	28180/28180	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Jan%202021%2013:52:04%20GMT	https://html.modernwebtemplates.com/medico/copyright2.html	C:/Users/ahmed/OneDrive/Desktop/codexter/Vet-AI/html.modernwebtemplates.com/medico/copyright2.html	(from https://html.modernwebtemplates.com/medico/index_veterenary.html)
18:27:02	28843/28843	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Jan%202021%2013:52:03%20GMT	https://html.modernwebtemplates.com/medico/copyright3.html	C:/Users/ahmed/OneDrive/Desktop/codexter/Vet-AI/html.modernwebtemplates.com/medico/copyright3.html	(from https://html.modernwebtemplates.com/medico/index_veterenary.html)
18:27:02	28661/28661	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Jan%202021%2013:52:04%20GMT	https://html.modernwebtemplates.com/medico/copyright4.html	C:/Users/ahmed/OneDrive/Desktop/codexter/Vet-AI/html.modernwebtemplates.com/medico/copyright4.html	(from https://html.modernwebtemplates.com/medico/index_veterenary.html)
18:27:02	28875/28875	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Jan%202021%2013:52:04%20GMT	https://html.modernwebtemplates.com/medico/copyright5.html	C:/Users/ahmed/OneDrive/Desktop/codexter/Vet-AI/html.modernwebtemplates.com/medico/copyright5.html	(from https://html.modernwebtemplates.com/medico/index_veterenary.html)
18:27:03	29200/29200	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Jan%202021%2013:52:03%20GMT	https://html.modernwebtemplates.com/medico/copyright6.html	C:/Users/ahmed/OneDrive/Desktop/codexter/Vet-AI/html.modernwebtemplates.com/medico/copyright6.html	(from https://html.modernwebtemplates.com/medico/index_veterenary.html)
18:27:03	401946/401946	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Jan%202021%2013:52:04%20GMT	https://html.modernwebtemplates.com/medico/icons.html	C:/Users/ahmed/OneDrive/Desktop/codexter/Vet-AI/html.modernwebtemplates.com/medico/icons.html	(from https://html.modernwebtemplates.com/medico/index_veterenary.html)
18:27:03	38214/38214	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Jan%202021%2013:52:05%20GMT	https://html.modernwebtemplates.com/medico/animation.html	C:/Users/ahmed/OneDrive/Desktop/codexter/Vet-AI/html.modernwebtemplates.com/medico/animation.html	(from https://html.modernwebtemplates.com/medico/index_veterenary.html)
18:27:04	35878/35878	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Jan%202021%2013:52:05%20GMT	https://html.modernwebtemplates.com/medico/gallery-regular.html	C:/Users/ahmed/OneDrive/Desktop/codexter/Vet-AI/html.modernwebtemplates.com/medico/gallery-regular.html	(from https://html.modernwebtemplates.com/medico/index_veterenary.html)
18:27:04	35831/35831	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Jan%202021%2013:52:03%20GMT	https://html.modernwebtemplates.com/medico/gallery-regular-2-cols.html	C:/Users/ahmed/OneDrive/Desktop/codexter/Vet-AI/html.modernwebtemplates.com/medico/gallery-regular-2-cols.html	(from https://html.modernwebtemplates.com/medico/index_veterenary.html)
18:27:04	35831/35831	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Jan%202021%2013:52:05%20GMT	https://html.modernwebtemplates.com/medico/gallery-regular-3-cols.html	C:/Users/ahmed/OneDrive/Desktop/codexter/Vet-AI/html.modernwebtemplates.com/medico/gallery-regular-3-cols.html	(from https://html.modernwebtemplates.com/medico/index_veterenary.html)
18:27:05	35831/35831	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Jan%202021%2013:52:05%20GMT	https://html.modernwebtemplates.com/medico/gallery-regular-4-cols.html	C:/Users/ahmed/OneDrive/Desktop/codexter/Vet-AI/html.modernwebtemplates.com/medico/gallery-regular-4-cols.html	(from https://html.modernwebtemplates.com/medico/index_veterenary.html)
18:27:05	33823/33823	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Jan%202021%2013:52:05%20GMT	https://html.modernwebtemplates.com/medico/gallery-fullwidth.html	C:/Users/ahmed/OneDrive/Desktop/codexter/Vet-AI/html.modernwebtemplates.com/medico/gallery-fullwidth.html	(from https://html.modernwebtemplates.com/medico/index_veterenary.html)
